,Geneid,Chr,Start,End,Strand,Length,MM227,MM228,MM229,MM230,MM231,MM232,MM233,MM234,MM235,MM236,MM237,MM238,pseudo_ref
3674,FGBKPADF_03695,manual_scaffold_1,3682194,3683399,-,1206,241.24,178.51,206.17,182.62,231.48,210.61,160.66,89.28,213.39,202.65,224.86,164.35,195.17
3675,FGBKPADF_03696,manual_scaffold_1,3683579,3685894,+,2316,43.86,49.49,28.71,11.78,32.64,34.85,38.37,34.62,33.01,35.61,37.72,44.54,35.42
3676,FGBKPADF_03697,manual_scaffold_1,3685901,3688033,+,2133,74.41,60.04,44.37,42.71,58.44,81.82,58.75,65.59,74.08,52.57,49.32,32.26,59.25
3677,FGBKPADF_03698,manual_scaffold_1,3688155,3690572,+,2418,3135.38,1776.94,747.69,226.80,3863.84,1209.09,424.43,158.52,2865.03,1024.26,362.67,168.96,1597.83
3678,FGBKPADF_03699,manual_scaffold_1,3690604,3690924,+,321,971.24,895.77,613.29,580.26,1205.98,701.52,543.13,428.18,893.81,599.46,510.64,457.73,739.83
3679,FGBKPADF_03700,manual_scaffold_1,3690991,3692436,+,1446,1789.75,1952.20,1779.84,1799.70,2083.33,1843.18,1585.02,1483.15,1770.71,1599.14,1556.60,1671.19,1736.42
3680,FGBKPADF_03701,manual_scaffold_1,3692468,3693478,-,1011,704.15,407.32,165.72,226.80,687.61,451.52,229.00,479.20,901.86,340.86,229.21,293.38,459.08
3681,FGBKPADF_03702,manual_scaffold_1,3693640,3694494,+,855,99.47,109.54,52.19,131.07,85.76,94.70,59.95,43.73,98.24,79.70,71.08,121.35,87.25
3682,FGBKPADF_03703,manual_scaffold_1,3694594,3695478,+,885,417.48,400.01,305.34,217.97,372.65,346.97,306.93,209.54,332.56,356.97,327.86,251.91,329.33
3683,FGBKPADF_03704,manual_scaffold_1,3695483,3696340,+,858,959.49,971.23,686.36,483.06,908.47,792.43,722.97,362.59,895.42,787.70,631.05,540.68,762.42
3684,FGBKPADF_03705,manual_scaffold_1,3696377,3697612,-,1236,1714.55,3368.08,2808.08,1306.33,2010.47,3196.22,2682.07,1200.73,1961.56,3328.85,2691.04,1536.02,2363.33
3685,FGBKPADF_03706,manual_scaffold_1,3697765,3699114,-,1350,10480.00,16420.08,16994.61,7967.59,11694.74,17141.70,18163.02,8543.61,12557.66,17625.29,18608.06,8377.44,13715.67
3686,FGBKPADF_03707,manual_scaffold_1,3699310,3700857,-,1548,14563.13,25047.57,19024.98,4385.86,18860.79,24675.04,17938.81,4879.46,20271.02,25838.89,20025.39,3979.82,17843.83
3687,FGBKPADF_03708,manual_scaffold_1,3700874,3701785,-,912,7755.83,11502.25,8057.56,1736.38,9586.36,11035.62,7983.86,1986.04,10101.69,12003.71,8786.86,1933.85,8366.42
3688,FGBKPADF_03709,manual_scaffold_1,3701976,3702758,-,783,986.12,1585.45,1203.09,773.20,951.73,1489.40,1051.49,878.23,1074.19,1340.53,1179.41,678.92,1117.42
3689,FGBKPADF_03710,manual_scaffold_1,3702842,3703798,-,957,726.08,964.74,651.13,455.08,805.25,845.46,612.67,437.29,744.04,824.16,639.76,393.22,703.75
3690,FGBKPADF_03711,manual_scaffold_1,3703870,3704844,-,975,318.79,451.13,397.98,332.84,327.87,410.61,341.70,428.18,352.69,499.41,410.55,391.68,379.42
3691,FGBKPADF_03712,manual_scaffold_1,3704962,3705723,+,762,308.60,340.78,260.97,159.06,355.95,274.24,191.83,174.92,359.94,266.24,207.45,138.24,266.92
3692,FGBKPADF_03713,manual_scaffold_1,3705751,3706311,-,561,661.85,1092.94,1683.28,1870.40,609.44,1058.34,1426.76,1962.35,643.38,1029.35,1507.27,1761.81,1118.17
3693,FGBKPADF_03714,manual_scaffold_1,3706587,3707180,+,594,454.29,448.70,399.29,332.84,467.52,454.55,315.33,244.16,410.67,394.27,342.36,334.85,392.25
3694,FGBKPADF_03715,manual_scaffold_1,3707230,3708048,-,819,6554.31,5588.85,6025.88,5409.42,6471.61,5809.10,5571.56,5291.24,6299.36,5853.05,5795.52,4660.28,5754.00
3695,FGBKPADF_03716,manual_scaffold_1,3708178,3708774,-,597,10.18,30.02,10.44,20.62,11.38,22.73,25.18,16.40,9.66,26.28,42.07,16.90,19.17
3696,FGBKPADF_03717,manual_scaffold_1,3708904,3710244,+,1341,54.04,55.99,32.62,36.82,43.26,39.39,38.37,29.15,29.79,34.76,21.76,13.82,37.25
3697,FGBKPADF_03718,manual_scaffold_1,3710246,3711007,-,762,469.17,644.24,443.66,400.59,517.61,610.61,444.81,351.66,492.80,619.81,412.00,473.09,499.33
3698,FGBKPADF_03719,manual_scaffold_1,3711077,3711706,-,630,494.24,600.43,439.74,384.39,477.38,558.33,401.65,253.27,479.92,634.23,423.60,508.42,481.33
3699,FGBKPADF_03720,manual_scaffold_1,3711780,3712244,-,465,404.16,428.41,383.63,315.17,459.17,450.00,318.92,231.40,399.40,449.39,298.84,305.67,381.25
3700,FGBKPADF_03721,manual_scaffold_1,3712357,3713895,+,1539,1569.65,1388.29,982.57,833.58,1385.85,1186.37,762.54,645.01,1365.68,1243.02,871.87,940.04,1149.25
3701,FGBKPADF_03722,manual_scaffold_1,3713940,3715565,-,1626,19753.79,4582.72,4033.35,2833.58,16007.12,3812.89,4819.81,2948.08,24832.68,2773.48,5268.92,2422.30,8913.67
3702,FGBKPADF_03723,manual_scaffold_1,3715597,3716562,-,966,27107.80,10514.79,12287.95,11737.84,25781.71,11274.26,11281.00,11422.45,32843.17,6701.80,12030.61,10417.27,16104.25
3703,FGBKPADF_03724,manual_scaffold_1,3716739,3718718,-,1980,4913.38,2076.34,1346.62,754.05,5092.59,2093.19,1342.83,772.55,5492.52,1815.35,1208.43,728.07,2638.50
3704,FGBKPADF_03725,manual_scaffold_1,3718867,3719448,-,582,428.44,191.49,96.56,142.86,458.41,201.52,148.67,96.57,601.51,158.56,124.76,90.63,256.67
3705,FGBKPADF_03726,manual_scaffold_1,3719564,3720997,-,1434,751.15,540.38,614.59,377.02,831.06,539.39,535.93,397.21,832.61,556.22,603.49,416.26,600.08
3706,FGBKPADF_03727,manual_scaffold_1,3721147,3722298,+,1152,1862.59,1221.14,725.51,324.01,1867.03,973.49,499.97,245.98,1710.32,908.95,570.12,241.15,1058.50
3707,FGBKPADF_03728,manual_scaffold_1,3722336,3723217,-,882,7729.98,7694.40,5986.74,4555.22,8690.80,6631.83,4879.76,4276.36,8104.70,7329.24,5894.17,5159.48,6648.83
3708,FGBKPADF_03729,manual_scaffold_1,3723217,3724065,-,849,4734.80,4338.50,3127.77,2786.45,5048.57,3672.73,2775.59,2709.39,4790.35,4078.40,3092.88,2969.12,3817.25
3709,FGBKPADF_03730,manual_scaffold_1,3724067,3725323,-,1257,6059.29,4537.29,3041.65,2976.43,6369.15,3702.28,2793.57,2580.03,6005.45,4895.77,3124.80,2981.41,4336.00
3710,FGBKPADF_03731,manual_scaffold_1,3725628,3725915,+,288,428.44,611.79,461.92,786.45,494.84,493.94,442.42,679.63,471.87,514.67,525.15,746.50,523.00
3711,FGBKPADF_03732,manual_scaffold_1,3725984,3727156,+,1173,68.14,62.48,33.93,20.62,62.99,62.12,61.15,45.55,46.70,50.87,55.13,49.15,52.75
3712,FGBKPADF_03733,manual_scaffold_1,3727409,3728611,-,1203,662.64,2162.35,2016.02,1929.31,601.09,1937.88,2841.53,2377.78,589.43,1717.84,2367.53,2058.26,1593.42
3713,FGBKPADF_03734,manual_scaffold_1,3728733,3729824,-,1092,4661.96,6136.53,4504.41,4608.24,3736.34,5616.68,7009.11,7076.86,4263.73,5165.40,5559.06,4969.02,5051.42
3714,FGBKPADF_03735,manual_scaffold_1,3729840,3731453,-,1614,5478.90,7220.55,3819.35,4599.41,3712.05,5237.13,7453.92,6931.09,4480.33,4817.76,5104.99,4846.14,5140.75
3715,FGBKPADF_03736,manual_scaffold_1,3731538,3732311,-,774,9927.80,9012.91,5386.50,5189.98,8046.44,7471.22,7229.72,6439.14,8969.53,7077.42,6185.76,5256.25,7386.25
3716,FGBKPADF_03737,manual_scaffold_1,3732362,3732940,-,579,6595.82,5972.63,4012.47,3720.17,5465.24,5110.61,5569.16,5078.06,6150.39,4683.80,4349.18,3734.06,5112.75
3717,FGBKPADF_03738,manual_scaffold_1,3732975,3733556,-,582,8170.96,7757.69,6147.24,5231.22,7443.83,7415.16,7837.59,7330.12,8193.28,6687.38,6751.53,5144.12,7039.75
3718,FGBKPADF_03739,manual_scaffold_1,3733578,3734177,-,600,3637.45,3093.01,2312.23,1992.63,4445.96,3683.34,3054.95,2569.10,4279.03,3118.57,2917.35,2002.97,3213.83
3719,FGBKPADF_03740,manual_scaffold_1,3734461,3735456,+,996,256.13,273.44,207.47,285.71,292.20,227.27,227.80,242.33,314.04,224.69,165.38,239.62,245.83
3720,FGBKPADF_03741,manual_scaffold_1,3735494,3736336,-,843,314.09,2584.27,999.53,851.25,318.76,2475.76,1113.83,920.14,326.12,1603.38,969.06,880.14,1132.42
3721,FGBKPADF_03742,manual_scaffold_1,3736294,3736989,-,696,472.31,4172.97,1473.20,1300.44,365.82,3769.70,1445.94,1282.73,487.17,2599.66,1382.51,1284.11,1715.50
3722,FGBKPADF_03743,manual_scaffold_1,3737045,3738004,-,960,678.30,8822.23,2030.38,618.56,744.53,8976.53,1752.88,665.05,851.13,5893.75,1701.66,787.98,3172.17
3723,FGBKPADF_03744,manual_scaffold_1,3738192,3739877,-,1686,177.80,352.95,502.37,558.17,190.50,406.82,486.78,444.58,203.72,399.36,618.00,528.39,363.17
3724,FGBKPADF_03745,manual_scaffold_1,3739902,3740678,-,777,77.54,172.83,244.01,278.35,70.58,215.15,255.38,235.04,74.89,186.54,275.63,324.10,176.75
3725,FGBKPADF_03746,manual_scaffold_1,3740785,3741906,-,1122,2966.20,3938.48,4460.04,5088.36,3045.69,3556.07,3986.54,4250.85,2644.40,3985.98,4001.02,5234.75,3669.17
3726,FGBKPADF_03747,manual_scaffold_1,3742029,3742532,+,504,361.08,362.69,254.45,232.69,374.92,327.27,184.64,233.22,355.11,383.25,230.66,317.96,310.67
3727,FGBKPADF_03748,manual_scaffold_1,3742540,3744039,-,1500,830.25,1064.54,869.04,799.70,922.89,1034.85,707.39,595.81,887.37,1128.55,905.23,715.78,883.58
3728,FGBKPADF_03749,manual_scaffold_1,3744088,3745506,-,1419,1421.61,2059.30,2261.34,1681.88,1632.51,2273.49,2106.57,1455.82,1542.83,2130.77,2283.39,1614.36,1832.50
3729,FGBKPADF_03750,manual_scaffold_1,3745834,3746898,+,1065,285.11,226.38,187.90,145.80,234.52,277.27,291.35,249.62,529.85,215.37,171.18,156.67,256.08
3730,FGBKPADF_03751,manual_scaffold_1,3746938,3747870,-,933,1413.78,1553.81,1474.50,1114.87,1526.26,1393.18,1230.13,889.16,1549.27,1376.14,1515.98,992.27,1350.75
3731,FGBKPADF_03752,manual_scaffold_1,3748006,3749166,-,1161,715.12,766.76,742.47,285.71,625.38,623.49,670.22,317.04,554.00,782.61,828.35,348.68,617.50
3732,FGBKPADF_03753,manual_scaffold_1,3749167,3749907,-,741,491.10,611.79,662.87,226.80,616.27,569.70,453.21,240.51,500.05,719.87,673.12,278.02,519.33
3733,FGBKPADF_03754,manual_scaffold_1,3750051,3750752,+,702,727.65,550.12,349.70,296.02,785.52,440.91,285.35,194.96,668.35,458.71,359.77,224.26,483.58
3734,FGBKPADF_03755,manual_scaffold_1,3750765,3751721,+,957,971.24,671.83,495.85,382.92,1103.52,711.36,432.82,266.02,988.83,614.73,410.55,371.72,673.83
3735,FGBKPADF_03756,manual_scaffold_1,3751761,3752837,-,1077,3507.43,3931.99,4004.64,4918.99,3583.03,3664.40,3563.30,4622.55,3343.34,3824.87,4156.24,4812.34,3788.42
3736,FGBKPADF_03757,manual_scaffold_1,3753072,3753455,+,384,53.26,45.44,33.93,50.07,37.19,43.94,33.57,30.97,61.20,46.63,47.87,43.01,44.00
3737,FGBKPADF_03758,manual_scaffold_1,3753493,3754131,-,639,675.17,924.17,1368.81,1066.27,637.52,921.21,826.08,628.61,661.10,992.89,1130.09,970.76,855.58
3738,FGBKPADF_03759,manual_scaffold_1,3754294,3755421,-,1128,180.15,137.94,96.56,110.46,173.04,119.70,79.13,94.75,196.48,105.99,55.13,92.16,126.67
3739,FGBKPADF_03760,manual_scaffold_1,3755638,3756204,+,567,549.85,970.42,904.27,920.47,635.25,866.67,858.45,723.36,558.83,973.39,916.84,947.72,783.42
3740,FGBKPADF_03761,manual_scaffold_1,3756250,3757683,+,1434,574.91,1197.61,968.21,640.65,607.92,1059.85,898.02,573.95,547.56,1241.32,974.87,651.27,824.25
3741,FGBKPADF_03762,manual_scaffold_1,3757725,3758837,-,1113,690.83,718.89,634.17,553.75,726.32,624.24,472.39,384.45,597.49,641.86,588.98,580.61,608.25
3742,FGBKPADF_03763,manual_scaffold_1,3758916,3759563,+,648,469.96,528.21,480.19,578.79,491.80,474.24,447.21,422.72,425.16,468.04,438.11,500.74,466.58
3743,FGBKPADF_03764,manual_scaffold_1,3759560,3760288,-,729,35.25,24.34,41.76,41.24,24.29,22.73,22.78,18.22,22.55,42.39,24.66,23.04,28.00
3744,FGBKPADF_03765,manual_scaffold_1,3760349,3760561,-,213,26.63,14.60,28.71,10.31,21.25,23.48,16.79,27.33,15.30,16.96,23.21,15.36,19.50
3745,FGBKPADF_03766,manual_scaffold_1,3760574,3762325,-,1752,138.64,157.41,126.57,108.98,135.85,168.94,145.07,78.35,140.11,157.71,116.06,129.03,136.00
3746,FGBKPADF_03767,manual_scaffold_1,3762602,3763333,-,732,378.31,201.22,100.47,100.15,406.80,215.15,99.51,111.15,388.12,218.76,133.46,112.13,228.75
3747,FGBKPADF_03768,manual_scaffold_1,3763439,3763867,-,429,72.06,93.31,87.43,82.47,91.07,114.39,92.32,127.54,99.04,117.86,79.79,81.41,93.17
3748,FGBKPADF_03769,manual_scaffold_1,3764181,3764567,+,387,154.30,245.85,322.30,344.62,123.71,186.36,189.44,202.25,111.12,208.58,227.76,273.41,198.17
3749,FGBKPADF_03770,manual_scaffold_1,3764622,3765308,-,687,353.25,321.31,238.79,220.91,323.31,271.21,236.19,162.16,298.74,311.18,230.66,195.07,272.83
3750,FGBKPADF_03771,manual_scaffold_1,3765327,3766250,-,924,718.25,588.26,515.42,463.92,775.65,631.06,393.26,411.78,715.05,593.53,413.45,448.52,577.17
3751,FGBKPADF_03772,manual_scaffold_1,3766342,3767277,-,936,494.24,434.09,272.72,281.30,588.95,401.52,231.40,213.18,543.53,365.44,235.01,228.87,383.25
3752,FGBKPADF_03773,manual_scaffold_1,3767279,3767959,-,681,410.43,265.32,173.55,178.20,412.87,227.27,155.86,112.97,422.75,273.87,105.90,173.57,264.58
3753,FGBKPADF_03774,manual_scaffold_1,3768056,3768994,-,939,247.51,279.93,202.25,181.15,248.18,260.61,200.23,220.47,264.12,231.48,239.36,159.75,230.67
3754,FGBKPADF_03775,manual_scaffold_1,3769015,3769176,-,162,126.89,124.95,127.88,97.20,162.42,168.18,107.91,107.50,164.27,132.27,176.98,107.52,134.75
3755,FGBKPADF_03776,manual_scaffold_1,3769578,3770498,-,921,3003.80,2384.67,1932.51,1727.54,2810.41,2104.55,1734.89,1541.46,2637.15,2368.18,1687.16,1973.78,2226.50
3756,FGBKPADF_03777,manual_scaffold_1,3770775,3772307,-,1533,716.68,645.05,592.41,250.37,856.86,648.49,527.54,348.01,815.70,623.21,526.60,264.20,602.75
3757,FGBKPADF_03778,manual_scaffold_1,3772398,3773099,-,702,1176.45,1140.81,1039.98,740.79,1186.25,1086.37,899.22,765.26,1260.19,1046.31,941.50,814.09,1029.42
3758,FGBKPADF_03779,manual_scaffold_1,3773169,3774536,-,1368,245.94,144.43,92.65,58.91,313.45,156.82,87.52,52.84,295.52,139.90,73.99,32.26,160.75
3759,FGBKPADF_03780,manual_scaffold_1,3774573,3775940,-,1368,118.27,195.54,130.49,92.78,141.92,164.39,143.88,111.15,142.53,161.95,149.42,86.02,138.92
3760,FGBKPADF_03781,manual_scaffold_1,3776024,3777523,-,1500,178.58,346.46,335.35,219.44,214.03,400.00,410.04,260.55,209.36,348.49,362.67,167.43,282.17
3761,FGBKPADF_03782,manual_scaffold_1,3777520,3778446,-,927,133.15,236.11,225.74,135.49,126.75,227.27,279.36,167.63,114.34,231.48,256.77,112.13,181.92
3762,FGBKPADF_03783,manual_scaffold_1,3778673,3779617,-,945,1095.78,1205.72,946.03,567.01,1239.37,1187.12,912.41,584.88,1233.62,1120.08,964.71,603.66,1015.67
3763,FGBKPADF_03784,manual_scaffold_1,3779628,3780980,-,1353,810.67,812.20,738.56,428.57,879.63,880.30,683.41,453.69,863.21,731.74,703.59,500.74,731.58
3764,FGBKPADF_03785,manual_scaffold_1,3781162,3782145,+,984,54.04,34.89,20.88,13.25,52.37,43.18,29.97,7.29,49.12,41.55,18.86,1.54,34.67
3765,FGBKPADF_03786,manual_scaffold_1,3782168,3783604,+,1437,58.74,79.52,44.37,17.67,84.24,37.88,29.97,12.75,106.29,44.09,40.62,18.43,53.00
3766,FGBKPADF_03787,manual_scaffold_1,3783733,3784680,+,948,858.45,692.93,377.11,188.51,844.72,536.36,299.74,142.12,776.25,520.61,380.08,195.07,540.25
3767,FGBKPADF_03788,manual_scaffold_1,3784801,3786213,+,1413,218.53,229.62,120.05,79.53,198.85,171.21,92.32,63.77,198.89,234.02,85.59,104.45,163.17
3768,FGBKPADF_03789,manual_scaffold_1,3786250,3787320,-,1071,710.42,450.32,274.02,156.11,969.19,558.33,246.99,180.38,870.46,476.52,326.41,199.68,507.92
3769,FGBKPADF_03790,manual_scaffold_1,3787529,3787804,-,276,151.95,193.92,125.27,70.69,160.90,210.61,103.11,111.15,166.68,230.63,121.86,112.13,154.17
3770,FGBKPADF_03791,manual_scaffold_1,3787838,3788545,-,708,470.74,721.32,495.85,491.90,568.46,648.49,346.50,437.29,572.52,699.52,464.22,427.01,539.33
3771,FGBKPADF_03792,manual_scaffold_1,3788764,3789513,+,750,6492.43,7224.61,2941.17,231.22,5569.21,4065.92,1260.11,122.08,3997.19,6905.29,2374.79,168.96,4023.50
3772,FGBKPADF_03793,manual_scaffold_1,3789534,3791429,+,1896,9167.26,8651.03,3031.21,270.99,7087.12,4315.92,1316.46,180.38,5228.40,7753.19,2534.36,218.11,4885.92
3773,FGBKPADF_03794,manual_scaffold_1,3791574,3792818,+,1245,1773.30,785.42,712.46,509.57,1538.40,703.79,659.43,563.01,1726.43,685.10,557.07,410.12,961.83
3774,FGBKPADF_03795,manual_scaffold_1,3792854,3793822,-,969,5544.69,5497.16,6703.11,9045.65,5732.39,5327.28,6238.18,8427.00,5508.62,5061.96,6264.10,7587.93,5967.92
3775,FGBKPADF_03796,manual_scaffold_1,3794022,3794909,-,888,611.73,990.71,1097.39,555.23,761.99,1100.00,959.17,460.98,690.09,1013.24,818.19,410.12,801.00
3776,FGBKPADF_03797,manual_scaffold_1,3795017,3796357,-,1341,2936.44,5136.90,4972.85,2278.35,3017.61,4189.40,4349.82,1730.95,2474.49,4195.41,4254.89,1803.29,3470.83
3777,FGBKPADF_03798,manual_scaffold_1,3796463,3796741,-,279,142.55,434.09,524.56,462.44,138.13,443.18,516.75,435.47,114.34,378.16,339.46,483.85,333.92
3778,FGBKPADF_03799,manual_scaffold_1,3796796,3797587,-,792,2959.93,4037.47,3771.07,3092.78,3162.57,3560.61,3509.35,2880.67,3131.56,3575.59,3480.22,3273.25,3313.00
3779,FGBKPADF_03800,manual_scaffold_1,3797580,3798068,-,489,2939.57,3249.61,3025.99,2677.46,2772.46,2978.04,2733.62,2499.86,2607.36,2967.65,2760.67,2580.51,2787.67
3780,FGBKPADF_03801,manual_scaffold_1,3798059,3798592,-,534,1814.81,2032.53,1875.10,1829.16,2012.75,1849.25,1593.42,1430.31,1803.73,2003.59,1784.35,1772.56,1807.92
3781,FGBKPADF_03802,manual_scaffold_1,3798788,3799678,-,891,2536.19,2446.34,2245.68,2132.55,2965.24,2196.22,2238.46,1891.29,2538.91,2483.50,2431.36,2365.47,2369.25
3782,FGBKPADF_03803,manual_scaffold_1,3799844,3800242,-,399,769.94,536.33,474.97,360.82,727.08,560.61,628.25,457.34,764.97,444.30,448.26,351.75,561.50
3783,FGBKPADF_03804,manual_scaffold_1,3800205,3801146,-,942,1706.72,1071.03,961.69,848.31,1772.16,1199.24,1327.25,969.33,1814.20,981.02,1047.40,620.55,1242.08
3784,FGBKPADF_03805,manual_scaffold_1,3801290,3802444,-,1155,6168.95,5259.42,6010.22,2104.56,7286.73,6368.95,5282.61,2443.37,7328.46,5987.02,5821.64,1877.01,5462.08
3785,FGBKPADF_03806,manual_scaffold_1,3802675,3803502,+,828,210.70,218.26,276.63,240.06,260.32,235.61,178.64,205.89,240.77,238.26,230.66,236.55,226.83
3786,FGBKPADF_03807,manual_scaffold_1,3803499,3804419,+,921,423.74,394.33,401.90,406.48,421.98,389.39,374.08,409.96,401.01,409.54,378.63,431.62,395.08
3787,FGBKPADF_03808,manual_scaffold_1,3804494,3806692,+,2199,466.04,583.39,571.53,494.84,488.01,453.79,474.79,382.63,463.01,527.39,528.05,480.77,484.17
3788,FGBKPADF_03809,manual_scaffold_1,3806781,3807692,+,912,1134.16,1066.98,1248.76,1349.04,1161.96,1012.88,1125.82,872.76,1137.80,976.78,1096.72,1055.24,1077.50
3789,FGBKPADF_03810,manual_scaffold_1,3808207,3809457,-,1251,357.95,239.36,144.84,131.07,289.92,243.18,184.64,176.74,388.93,181.45,155.22,176.64,235.42
3790,FGBKPADF_03811,manual_scaffold_1,3809454,3810371,-,918,252.99,108.73,79.60,58.91,311.93,124.24,92.32,85.64,299.55,119.55,91.39,66.05,156.33
3791,FGBKPADF_03812,manual_scaffold_1,3810463,3810711,-,249,12.53,3.25,2.61,2.95,6.07,3.03,7.19,3.64,9.66,3.39,2.90,6.14,5.50
3792,FGBKPADF_03813,manual_scaffold_1,3811008,3812342,+,1335,13591.11,5037.91,2353.98,263.62,10386.30,5179.55,2496.23,211.36,15593.40,3449.26,1666.85,241.15,6083.58
3793,FGBKPADF_03814,manual_scaffold_1,3812441,3813322,+,882,19355.11,8820.61,4479.61,611.19,15308.88,8711.38,4446.94,512.00,21487.73,5654.64,3187.18,442.37,9244.08
3794,FGBKPADF_03815,manual_scaffold_1,3813369,3815006,-,1638,12218.84,6599.84,5000.26,2203.24,12613.08,6783.34,5105.16,2663.84,12252.48,6496.61,5180.43,2815.52,7386.42
3795,FGBKPADF_03816,manual_scaffold_1,3815257,3815517,+,261,75.19,96.56,93.95,135.49,88.80,67.42,76.73,127.54,74.08,49.18,82.69,109.06,83.08
3796,FGBKPADF_03817,manual_scaffold_1,3815558,3816811,-,1254,106.52,111.97,131.79,132.55,120.67,136.36,137.88,112.97,106.29,114.47,140.72,155.14,120.50
3797,FGBKPADF_03818,manual_scaffold_1,3816984,3817787,+,804,1225.80,979.35,874.26,516.94,1199.91,1014.40,785.32,457.34,1198.19,942.02,790.63,365.57,916.75
3798,FGBKPADF_03819,manual_scaffold_1,3817814,3818005,-,192,3.13,5.68,9.13,4.42,4.55,18.18,10.79,7.29,4.03,12.72,8.70,7.68,7.92
3799,FGBKPADF_03820,manual_scaffold_1,3818022,3818270,-,249,7.83,16.23,15.66,13.25,3.79,12.12,14.39,3.64,4.83,11.87,14.51,10.75,10.25
3800,FGBKPADF_03821,manual_scaffold_1,3818382,3819770,-,1389,1461.56,1326.62,930.37,773.20,1538.40,1221.97,816.49,768.91,1472.78,1096.33,825.45,708.10,1136.17
3801,FGBKPADF_03822,manual_scaffold_1,3820088,3821272,-,1185,1680.09,1478.35,946.03,1531.66,1712.96,1446.97,878.84,1381.12,1560.55,1565.22,982.12,1520.66,1403.42
3802,FGBKPADF_03823,manual_scaffold_1,3821404,3822261,+,858,629.74,695.36,630.25,715.76,676.99,484.85,377.67,397.21,480.73,496.87,433.76,514.57,542.67
3803,FGBKPADF_03824,manual_scaffold_1,3822347,3823117,+,771,426.88,639.37,555.87,649.48,414.39,568.94,478.38,593.99,403.42,558.77,599.14,643.59,517.83
3804,FGBKPADF_03825,manual_scaffold_1,3823102,3823365,-,264,774.64,887.66,1098.70,1117.82,838.65,930.30,947.18,896.45,771.42,825.85,989.37,933.90,876.75
3805,FGBKPADF_03826,manual_scaffold_1,3823424,3824410,-,987,560.03,849.52,1204.39,854.20,645.87,1065.15,1037.10,860.01,515.35,1120.92,1086.57,849.42,843.58
3806,FGBKPADF_03827,manual_scaffold_1,3824407,3825078,-,672,348.55,529.84,702.02,536.08,406.80,628.03,636.65,542.97,345.45,703.76,691.98,545.29,523.75
3807,FGBKPADF_03828,manual_scaffold_1,3825080,3826057,-,978,431.58,803.27,914.71,818.85,438.68,844.70,933.99,770.73,442.88,920.82,895.08,820.23,706.67
3808,FGBKPADF_03829,manual_scaffold_1,3826304,3826729,-,426,367.35,457.62,416.25,377.02,342.29,462.88,459.20,406.32,330.95,498.56,510.64,262.66,399.83
3809,FGBKPADF_03830,manual_scaffold_1,3826734,3827249,-,516,396.33,565.54,604.15,437.41,607.16,703.03,492.77,378.99,572.52,758.02,619.45,417.80,551.17
3810,FGBKPADF_03831,manual_scaffold_1,3827296,3828639,-,1344,1214.05,1259.28,1336.19,1107.51,1339.56,1349.24,1288.88,1042.21,1103.98,1412.60,1383.96,1067.53,1229.75
3811,FGBKPADF_03832,manual_scaffold_1,3828704,3829423,-,720,1264.18,1281.18,1109.14,1151.69,1341.83,1129.55,1101.84,927.43,1154.71,1317.64,1134.44,1001.48,1161.17
3812,FGBKPADF_03833,manual_scaffold_1,3829442,3830932,-,1491,1065.23,1068.60,1072.60,1303.39,1025.35,936.37,1029.91,993.02,957.43,1072.59,1063.36,1205.77,1028.92
3813,FGBKPADF_03834,manual_scaffold_1,3830929,3832161,-,1233,477.00,490.08,644.61,1004.42,475.11,582.58,543.13,832.68,411.48,577.42,591.88,843.27,570.25
3814,FGBKPADF_03835,manual_scaffold_1,3832228,3832395,-,168,300.77,257.21,388.85,709.87,276.26,365.91,452.01,634.07,256.87,345.10,346.72,536.07,363.92
3815,FGBKPADF_03836,manual_scaffold_1,3833305,3834477,-,1173,449.59,402.45,399.29,334.31,486.49,487.88,387.26,309.75,486.36,477.37,407.65,319.49,419.75
3816,FGBKPADF_03837,manual_scaffold_1,3834605,3834907,-,303,755.06,1065.35,1276.16,1670.10,821.95,980.30,1153.40,1643.49,748.87,1090.40,1350.60,1712.66,1074.33
